omega_frac,t,z,vz
0.25,0.000000,0.048049,0.001941
0.25,0.008333,0.047948,-0.005135
0.25,0.016667,0.047912,-0.011107
0.25,0.025000,0.047956,0.007317
0.25,0.033333,0.047867,-0.009106
0.25,0.041667,0.047965,0.020209
0.25,0.050000,0.047906,-0.010245
0.25,0.058333,0.047824,-0.016854
0.25,0.066667,0.047943,0.013374
0.25,0.075000,0.047939,-0.025868
0.25,0.083333,0.047828,-0.012098
0.25,0.091667,0.047886,-0.004426
0.25,0.100000,0.047832,-0.004672
0.25,0.108333,0.047911,0.007726
0.25,0.116667,0.047888,-0.001851
0.25,0.125000,0.047842,-0.018582
0.25,0.133333,0.047809,-0.021922
0.25,0.141667,0.047901,-0.006093
0.25,0.150000,0.047885,0.000441
0.25,0.158333,0.047939,-0.004640
0.25,0.166667,0.047904,-0.012304
0.25,0.175000,0.047856,-0.025958
0.25,0.183333,0.047879,-0.007220
0.25,0.191667,0.047857,-0.015952
0.25,0.200000,0.047822,-0.018920
0.25,0.208333,0.047826,-0.023464
0.25,0.216667,0.047831,-0.017109
0.25,0.225000,0.047915,0.006105
0.25,0.233333,0.047910,0.002178
0.25,0.241667,0.047913,-0.012796
0.25,0.250000,0.047799,-0.015571
0.25,0.258333,0.047876,-0.007152
0.25,0.266667,0.047774,-0.020253
0.25,0.275000,0.047905,-0.006483
0.25,0.283333,0.047857,-0.012979
0.25,0.291667,0.047843,-0.016423
0.25,0.300000,0.047862,-0.004480
0.25,0.308333,0.047901,-0.003793
0.25,0.316667,0.047912,-0.004166
0.25,0.325000,0.047818,-0.013319
0.25,0.333333,0.047949,-0.003227
0.25,0.341667,0.047864,0.002033
0.25,0.350000,0.047798,-0.015740
0.25,0.358333,0.047915,-0.018227
0.25,0.366667,0.047784,-0.027570
0.25,0.375000,0.047886,-0.031170
0.25,0.383333,0.047895,-0.002832
0.25,0.391667,0.047919,-0.009320
0.25,0.400000,0.047879,-0.011070
0.25,0.408333,0.047791,-0.019199
0.25,0.416667,0.047736,-0.025048
0.25,0.425000,0.047849,-0.009891
0.25,0.433333,0.047850,-0.015086
0.25,0.441667,0.047842,-0.016480
0.25,0.450000,0.047805,-0.010631
0.25,0.458333,0.047925,-0.006135
0.25,0.466667,0.047895,-0.008490
0.25,0.475000,0.048317,0.043965
0.25,0.483333,0.048010,-0.034453
0.25,0.491667,0.047818,-0.010337
0.25,0.500000,0.047897,-0.008983
0.25,0.508333,0.047857,-0.016635
0.25,0.516667,0.047817,-0.027153
0.25,0.525000,0.047820,-0.028540
0.25,0.533333,0.047815,-0.009990
0.25,0.541667,0.047910,0.000945
0.25,0.550000,0.047891,-0.006584
0.25,0.558333,0.047839,-0.017238
0.25,0.566667,0.047862,-0.008934
0.25,0.575000,0.047816,-0.017299
0.25,0.583333,0.047837,-0.014516
0.25,0.591667,0.047915,-0.024756
0.25,0.600000,0.047813,-0.014254
0.25,0.608333,0.047967,0.015932
0.25,0.616667,0.047826,-0.015396
0.25,0.625000,0.047909,-0.001348
0.25,0.633333,0.047984,0.007313
0.25,0.641667,0.047833,-0.019451
0.25,0.650000,0.047882,-0.011955
0.25,0.658333,0.047819,-0.008453
0.25,0.666667,0.047889,0.002894
0.25,0.675000,0.047730,-0.023030
0.25,0.683333,0.047910,0.009324
0.25,0.691667,0.047859,-0.006606
0.25,0.700000,0.047888,-0.003516
0.25,0.708333,0.047889,-0.005458
0.25,0.716667,0.047862,-0.013392
0.25,0.725000,0.047788,-0.021102
0.25,0.733333,0.047889,-0.006694
0.25,0.741667,0.047817,-0.024326
0.25,0.750000,0.047831,-0.021395
0.25,0.758333,0.047820,-0.016305
0.25,0.766667,0.047805,-0.013109
0.25,0.775000,0.047918,-0.005598
0.25,0.783333,0.047881,0.002271
0.25,0.791667,0.047917,-0.010356
0.25,0.800000,0.047828,-0.017855
0.25,0.808333,0.047793,-0.027642
0.25,0.816667,0.047771,-0.011462
0.25,0.825000,0.047933,-0.009398
0.25,0.833333,0.047953,-0.002914
0.25,0.841667,0.047812,-0.003635
0.25,0.850000,0.047869,-0.000849
0.25,0.858333,0.047864,0.008854
0.25,0.866667,0.047881,-0.009365
0.25,0.875000,0.047857,-0.016792
0.25,0.883333,0.047725,-0.036185
0.25,0.891667,0.047773,-0.024456
0.25,0.900000,0.047910,-0.005135
0.25,0.908333,0.047851,-0.009907
0.25,0.916667,0.047899,0.004463
0.25,0.925000,0.047860,-0.016837
0.25,0.933333,0.047884,-0.009006
0.25,0.941667,0.047836,-0.004325
0.25,0.950000,0.047937,-0.001277
0.25,0.958333,0.047881,-0.016355
0.25,0.966667,0.047749,-0.042472
0.25,0.975000,0.047896,-0.011397
0.25,0.983333,0.047741,-0.022408
0.25,0.991667,0.047866,-0.014467
0.25,1.000000,0.047842,-0.007333
0.25,1.008333,0.047783,-0.018322
0.25,1.016667,0.047890,-0.000532
0.25,1.025000,0.047922,0.005243
0.25,1.033333,0.047934,-0.031160
0.25,1.041667,0.047793,-0.022921
0.25,1.050000,0.047844,-0.005251
0.25,1.058333,0.047825,-0.014888
0.25,1.066667,0.047870,-0.009394
0.25,1.075000,0.047901,-0.020962
0.25,1.083333,0.047826,-0.022781
0.25,1.091667,0.047839,-0.006337
0.25,1.100000,0.047958,0.012388
0.25,1.108333,0.047961,0.009730
0.25,1.116667,0.047853,-0.016781
0.25,1.125000,0.047826,-0.023929
0.25,1.133333,0.047680,-0.019704
0.25,1.141667,0.047876,-0.020931
0.25,1.150000,0.047758,-0.024952
0.25,1.158333,0.047918,0.010342
0.25,1.166667,0.047843,-0.012445
0.25,1.175000,0.047889,-0.013878
0.25,1.183333,0.047848,-0.018485
0.25,1.191667,0.047915,-0.003865
0.25,1.200000,0.047814,-0.016578
0.25,1.208333,0.047794,-0.013696
0.25,1.216667,0.047789,-0.006913
0.25,1.225000,0.047906,-0.007839
0.25,1.233333,0.047817,-0.003631
0.25,1.241667,0.047922,0.003309
0.25,1.250000,0.047843,0.001140
0.25,1.258333,0.047857,-0.022115
0.25,1.266667,0.048045,0.012228
0.25,1.275000,0.048644,0.046280
0.25,1.283333,0.048358,-0.033471
0.25,1.291667,0.047735,-0.051439
0.25,1.300000,0.047850,0.001973
0.25,1.308333,0.047823,-0.030102
0.25,1.316667,0.047870,-0.007852
0.25,1.325000,0.047864,-0.008917
0.25,1.333333,0.047879,-0.018136
0.25,1.341667,0.047915,0.007691
0.25,1.350000,0.047854,-0.009873
0.25,1.358333,0.047812,-0.024348
0.25,1.366667,0.047891,-0.015487
0.25,1.375000,0.047805,-0.015875
0.25,1.383333,0.047842,-0.016888
0.25,1.391667,0.047795,-0.003978
0.25,1.400000,0.047898,-0.005849
0.25,1.408333,0.047846,-0.005791
0.25,1.416667,0.047896,0.002729
0.25,1.425000,0.047938,-0.002742
0.25,1.433333,0.047826,-0.017017
0.25,1.441667,0.047856,-0.025063
0.25,1.450000,0.047787,-0.017388
0.25,1.458333,0.047817,-0.021464
0.25,1.466667,0.047843,-0.019697
0.25,1.475000,0.047868,-0.010813
0.25,1.483333,0.047845,-0.016812
0.25,1.491667,0.047821,-0.000406
0.25,1.500000,0.048000,-0.018969
0.25,1.508333,0.047865,-0.018189
0.25,1.516667,0.047876,-0.007531
0.25,1.525000,0.047896,0.002687
0.25,1.533333,0.047926,0.007230
0.25,1.541667,0.047848,-0.015082
0.25,1.550000,0.047850,-0.008748
0.25,1.558333,0.047863,-0.003600
0.25,1.566667,0.047882,-0.004994
0.25,1.575000,0.047868,0.003291
0.25,1.583333,0.047852,-0.013130
0.25,1.591667,0.047839,-0.020775
0.25,1.600000,0.047824,-0.019752
0.25,1.608333,0.047843,-0.017659
0.25,1.616667,0.047864,-0.008334
0.25,1.625000,0.047847,-0.008771
0.25,1.633333,0.047851,-0.019298
0.25,1.641667,0.047794,-0.008610
0.25,1.650000,0.047892,0.010003
0.25,1.658333,0.047933,0.006516
0.25,1.666667,0.047874,-0.010900
0.25,1.675000,0.047816,-0.020558
0.25,1.683333,0.047758,-0.020416
0.25,1.691667,0.047940,0.018732
0.25,1.700000,0.047902,-0.008484
0.25,1.708333,0.047841,-0.006463
0.25,1.716667,0.047904,0.015786
0.25,1.725000,0.047885,0.011847
0.25,1.733333,0.047917,0.011658
0.25,1.741667,0.047882,-0.005083
0.25,1.750000,0.047882,-0.025469
0.25,1.758333,0.047758,-0.035347
0.25,1.766667,0.047829,-0.015747
0.25,1.775000,0.047851,-0.010869
0.25,1.783333,0.047861,-0.014038
0.25,1.791667,0.047791,-0.023651
0.25,1.800000,0.047814,-0.027272
0.25,1.808333,0.047833,-0.010076
0.25,1.816667,0.047946,0.004330
0.25,1.825000,0.047838,-0.011503
0.25,1.833333,0.047834,-0.041250
0.25,1.841667,0.047706,-0.035289
0.25,1.850000,0.047821,-0.018681
0.25,1.858333,0.047835,-0.014764
0.25,1.866667,0.047799,-0.021456
0.25,1.875000,0.047819,-0.023533
0.25,1.883333,0.047866,-0.008234
0.25,1.891667,0.047911,0.009206
0.25,1.900000,0.048341,0.057603
0.25,1.908333,0.048318,0.007635
0.25,1.916667,0.047940,-0.046634
0.25,1.925000,0.047871,-0.002688
0.25,1.933333,0.047908,-0.003397
0.25,1.941667,0.047782,-0.018999
0.25,1.950000,0.047793,-0.009395
0.25,1.958333,0.047855,-0.020930
0.25,1.966667,0.047927,-0.021134
0.25,1.975000,0.047966,-0.027191
0.25,1.983333,0.047843,-0.017597
0.25,1.991667,0.047799,-0.016433
0.25,2.000000,0.047827,-0.019633
0.25,2.008333,0.047792,-0.020355
0.25,2.016667,0.047883,-0.018775
0.25,2.025000,0.047833,-0.011831
0.25,2.033333,0.047872,-0.021198
0.25,2.041667,0.047826,-0.007101
0.25,2.050000,0.047893,0.000721
0.25,2.058333,0.047887,-0.014981
0.25,2.066667,0.047904,0.002683
0.25,2.075000,0.047889,-0.011435
0.25,2.083333,0.047874,-0.009811
0.25,2.091667,0.047827,-0.001708
0.25,2.100000,0.047859,-0.002980
0.25,2.108333,0.047830,-0.016156
0.25,2.116667,0.047867,0.006791
0.25,2.125000,0.047840,0.006819
0.25,2.133333,0.047837,0.000693
0.25,2.141667,0.047843,-0.014580
0.25,2.150000,0.047788,-0.026038
0.25,2.158333,0.047798,-0.027945
0.25,2.166667,0.047885,-0.000095
0.25,2.175000,0.047891,-0.039143
0.25,2.183333,0.047834,-0.028559
0.25,2.191667,0.047855,-0.017558
0.25,2.200000,0.047896,0.002338
0.25,2.208333,0.047915,0.001828
0.25,2.216667,0.047880,0.004221
0.25,2.225000,0.047880,-0.009763
0.25,2.233333,0.047791,-0.015869
0.25,2.241667,0.047913,-0.010780
0.25,2.250000,0.047894,-0.007875
0.25,2.258333,0.047845,-0.016658
0.25,2.266667,0.047845,-0.011833
0.25,2.275000,0.047830,-0.011885
0.25,2.283333,0.047936,0.016851
0.25,2.291667,0.047980,-0.005976
0.25,2.300000,0.047870,-0.017013
0.25,2.308333,0.047870,-0.028552
0.25,2.316667,0.047817,-0.015628
0.25,2.325000,0.047856,-0.009238
0.25,2.333333,0.047880,-0.016892
0.25,2.341667,0.047855,-0.002698
0.25,2.350000,0.047871,-0.014190
0.25,2.358333,0.047889,0.004304
0.25,2.366667,0.047911,-0.000051
0.25,2.375000,0.047893,-0.012742
0.25,2.383333,0.047864,-0.009542
0.25,2.391667,0.047854,-0.018516
0.25,2.400000,0.047766,-0.021668
0.25,2.408333,0.047796,-0.021311
0.25,2.416667,0.047821,-0.011761
0.25,2.425000,0.047867,-0.004654
0.25,2.433333,0.047885,0.004372
0.25,2.441667,0.047916,0.010699
0.25,2.450000,0.047940,-0.000265
0.25,2.458333,0.047891,-0.010167
0.25,2.466667,0.047804,-0.019024
0.25,2.475000,0.047894,-0.009651
0.25,2.483333,0.047865,-0.004502
0.25,2.491667,0.047878,-0.012381
0.25,2.500000,0.047863,-0.012177
0.25,2.508333,0.047847,-0.026875
0.25,2.516667,0.047860,-0.005581
0.25,2.525000,0.047805,0.014656
0.25,2.533333,0.048090,-0.029510
0.25,2.541667,0.047878,-0.043467
0.25,2.550000,0.047726,-0.015408
0.25,2.558333,0.047808,-0.016413
0.25,2.566667,0.047883,-0.007725
0.25,2.575000,0.047839,0.002688
0.25,2.583333,0.047927,-0.000564
0.25,2.591667,0.047826,-0.016879
0.25,2.600000,0.047889,-0.000002
0.25,2.608333,0.047901,-0.005026
0.25,2.616667,0.047920,-0.007945
0.25,2.625000,0.047856,-0.010867
0.25,2.633333,0.047942,0.010052
0.25,2.641667,0.047732,-0.032693
0.25,2.650000,0.047811,-0.008516
0.25,2.658333,0.047853,-0.015886
0.25,2.666667,0.047823,-0.019269
0.25,2.675000,0.047831,-0.003648
0.25,2.683333,0.047818,-0.011341
0.25,2.691667,0.047930,-0.002689
0.25,2.700000,0.047821,-0.018541
0.25,2.708333,0.047825,-0.034128
0.25,2.716667,0.047793,-0.014254
0.25,2.725000,0.047865,-0.008433
0.25,2.733333,0.047840,-0.015899
0.25,2.741667,0.047810,-0.026688
0.25,2.750000,0.047812,-0.017216
0.25,2.758333,0.047888,0.000143
0.25,2.766667,0.047907,-0.001972
0.25,2.775000,0.047899,-0.008960
0.25,2.783333,0.047825,-0.022378
0.25,2.791667,0.047854,-0.010286
0.25,2.800000,0.047903,-0.002525
0.25,2.808333,0.047849,-0.015861
0.25,2.816667,0.047897,-0.012489
0.25,2.825000,0.047890,-0.007918
0.25,2.833333,0.047930,-0.002759
0.25,2.841667,0.047813,-0.007464
0.25,2.850000,0.047880,-0.006899
0.25,2.858333,0.047874,-0.018983
0.25,2.866667,0.047825,-0.014916
0.25,2.875000,0.047844,-0.022077
0.25,2.883333,0.047896,-0.002909
0.25,2.891667,0.047847,-0.009394
0.25,2.900000,0.047779,-0.028645
0.25,2.908333,0.047867,-0.013972
0.25,2.916667,0.047879,-0.007867
0.25,2.925000,0.047875,0.008619
0.25,2.933333,0.047902,-0.011520
0.25,2.941667,0.047802,-0.015886
0.25,2.950000,0.047814,-0.024933
0.25,2.958333,0.047789,-0.024502
0.25,2.966667,0.047762,-0.018624
0.25,2.975000,0.047884,0.002207
0.25,2.983333,0.047840,-0.004759
0.25,2.991667,0.047830,-0.014973
0.25,3.000000,0.047862,-0.002346
0.25,3.008333,0.047832,-0.015420
0.25,3.016667,0.047865,-0.009439
0.25,3.025000,0.048046,0.009544
0.25,3.033333,0.047817,-0.018713
0.25,3.041667,0.047874,-0.000203
0.25,3.050000,0.047870,-0.006790
0.25,3.058333,0.047865,-0.012904
0.25,3.066667,0.047921,0.013625
0.25,3.075000,0.047921,0.009678
0.25,3.083333,0.047938,0.000244
0.25,3.091667,0.047976,0.011321
0.25,3.100000,0.047842,-0.013941
0.25,3.108333,0.047826,-0.019220
0.25,3.116667,0.047890,-0.012043
0.25,3.125000,0.047801,-0.017097
0.25,3.133333,0.047821,-0.016467
0.25,3.141667,0.047924,0.007296
0.25,3.150000,0.047813,-0.010758
0.25,3.158333,0.047896,-0.001049
0.25,3.166667,0.047941,0.002835
0.25,3.175000,0.047855,-0.007986
0.25,3.183333,0.047921,-0.004585
0.25,3.191667,0.047769,-0.023345
0.25,3.200000,0.047815,-0.024980
0.25,3.208333,0.047855,-0.024589
0.25,3.216667,0.047889,-0.016062
0.25,3.225000,0.047832,-0.009576
0.25,3.233333,0.047913,-0.006995
0.25,3.241667,0.047874,-0.006860
0.25,3.250000,0.047814,-0.020065
0.25,3.258333,0.047762,-0.030014
0.25,3.266667,0.047900,-0.022204
0.25,3.275000,0.047835,-0.014337
0.25,3.283333,0.047842,-0.016889
0.25,3.291667,0.047862,-0.005025
0.25,3.300000,0.047860,-0.001600
0.25,3.308333,0.047845,-0.008801
0.25,3.316667,0.047853,-0.012132
0.25,3.325000,0.047860,-0.025663
0.25,3.333333,0.047905,-0.009210
0.25,3.341667,0.047836,-0.020552
0.25,3.350000,0.047781,-0.026284
0.25,3.358333,0.047854,-0.010089
0.25,3.366667,0.047837,-0.021468
0.25,3.375000,0.047812,-0.015189
0.25,3.383333,0.047896,-0.006538
0.25,3.391667,0.047771,-0.023305
0.25,3.400000,0.047932,-0.001697
0.25,3.408333,0.047875,-0.005478
0.25,3.416667,0.047843,-0.009610
0.25,3.425000,0.047874,-0.012119
0.25,3.433333,0.047817,-0.021781
0.25,3.441667,0.047891,-0.005164
0.25,3.450000,0.047822,-0.010657
0.25,3.458333,0.047861,0.009095
0.25,3.466667,0.047898,0.006680
0.25,3.475000,0.047913,-0.007711
0.25,3.483333,0.047803,-0.022541
0.25,3.491667,0.047840,-0.016056
0.25,3.500000,0.047767,-0.033407
0.25,3.508333,0.047806,-0.032772
0.25,3.516667,0.047847,-0.027639
0.25,3.525000,0.047817,-0.013793
0.25,3.533333,0.047910,-0.008420
0.25,3.541667,0.047889,-0.000285
0.25,3.550000,0.047841,-0.012494
0.25,3.558333,0.047860,-0.012790
0.25,3.566667,0.047890,-0.023742
0.25,3.575000,0.048052,0.021488
0.25,3.583333,0.047958,-0.016262
0.25,3.591667,0.047831,-0.009549
0.25,3.600000,0.047784,-0.024273
0.25,3.608333,0.047898,-0.009631
0.25,3.616667,0.047819,-0.020222
0.25,3.625000,0.047881,-0.014475
0.25,3.633333,0.047868,-0.009939
0.25,3.641667,0.047854,-0.006099
0.25,3.650000,0.048037,0.015658
0.25,3.658333,0.047856,-0.012534
0.25,3.666667,0.047857,0.001671
0.25,3.675000,0.047848,-0.014693
0.25,3.683333,0.047888,-0.005526
0.25,3.691667,0.047870,-0.011743
0.25,3.700000,0.047900,-0.011846
0.25,3.708333,0.047865,-0.011271
0.25,3.716667,0.047882,0.000607
0.25,3.725000,0.047879,0.005076
0.25,3.733333,0.047858,-0.000267
0.25,3.741667,0.047911,-0.024116
0.25,3.750000,0.047809,-0.016759
0.25,3.758333,0.047845,-0.026888
0.25,3.766667,0.047810,-0.005820
0.25,3.775000,0.047880,-0.013544
0.25,3.783333,0.047847,-0.000748
0.25,3.791667,0.047802,-0.015795
0.25,3.800000,0.047931,-0.022355
0.25,3.808333,0.047754,-0.024195
0.25,3.816667,0.047857,-0.009235
0.25,3.825000,0.047874,-0.009587
0.25,3.833333,0.047731,-0.010321
0.25,3.841667,0.047881,0.001284
0.25,3.850000,0.047894,-0.009514
0.25,3.858333,0.047815,-0.016218
0.25,3.866667,0.047878,0.001756
0.25,3.875000,0.047902,0.000807
0.25,3.883333,0.047843,-0.005398
0.25,3.891667,0.047838,-0.016237
0.25,3.900000,0.047854,-0.010185
0.25,3.908333,0.047860,-0.016256
0.25,3.916667,0.047859,-0.007730
0.25,3.925000,0.047947,0.008816
0.25,3.933333,0.047808,-0.012011
0.25,3.941667,0.047926,0.004489
0.25,3.950000,0.047969,-0.023214
0.25,3.958333,0.047837,-0.016248
0.25,3.966667,0.047881,-0.014613
0.25,3.975000,0.047917,0.006337
0.25,3.983333,0.047856,-0.014263
0.25,3.991667,0.047879,-0.005560
0.25,4.000000,0.047796,-0.017909
0.25,4.008333,0.047895,-0.010282
0.25,4.016667,0.047800,-0.011890
0.25,4.025000,0.047927,0.011719
0.25,4.033333,0.047982,0.008516
0.25,4.041667,0.047869,-0.005752
0.25,4.050000,0.047871,-0.015532
0.25,4.058333,0.047825,-0.022810
0.25,4.066667,0.047721,-0.026555
0.25,4.075000,0.047867,-0.005279
0.25,4.083333,0.047821,-0.028883
0.25,4.091667,0.047821,-0.015785
0.25,4.100000,0.047927,0.004183
0.25,4.108333,0.047907,0.004848
0.25,4.116667,0.047990,0.003006
0.25,4.125000,0.047815,-0.021228
0.25,4.133333,0.047925,0.007279
0.25,4.141667,0.047800,-0.016586
0.25,4.150000,0.047898,-0.029497
0.25,4.158333,0.047828,-0.020745
0.25,4.166667,0.047815,-0.029378
0.25,4.175000,0.047906,-0.019410
0.25,4.183333,0.047842,-0.000768
0.25,4.191667,0.047836,-0.009398
0.25,4.200000,0.047862,-0.016819
0.25,4.208333,0.048142,0.036373
0.25,4.216667,0.047910,-0.032570
0.25,4.225000,0.047850,-0.018185
0.25,4.233333,0.047896,0.006919
0.25,4.241667,0.047863,-0.003836
0.25,4.250000,0.047933,0.005760
0.25,4.258333,0.047878,0.002283
0.25,4.266667,0.047876,-0.006911
0.25,4.275000,0.047909,0.001388
0.25,4.283333,0.047891,-0.007534
0.25,4.291667,0.047876,-0.013868
0.25,4.300000,0.047873,-0.013005
0.25,4.308333,0.047965,0.002761
0.25,4.316667,0.047764,-0.032677
0.25,4.325000,0.047941,-0.005994
0.25,4.333333,0.047913,0.011655
0.25,4.341667,0.047907,0.009347
0.25,4.350000,0.047928,0.002380
0.25,4.358333,0.047968,-0.013039
0.25,4.366667,0.047829,-0.018271
0.25,4.375000,0.047841,-0.018989
0.25,4.383333,0.047838,-0.023028
0.25,4.391667,0.047804,-0.035316
0.25,4.400000,0.047813,-0.016060
0.25,4.408333,0.047843,-0.006737
0.25,4.416667,0.047895,-0.000889
0.25,4.425000,0.047991,0.019800
0.25,4.433333,0.047829,-0.008170
0.25,4.441667,0.047875,-0.004923
0.25,4.450000,0.047984,-0.019358
0.25,4.458333,0.047830,-0.012867
0.25,4.466667,0.047833,-0.019849
0.25,4.475000,0.047838,-0.011530
0.25,4.483333,0.047889,-0.018629
0.25,4.491667,0.047864,-0.003270
0.25,4.500000,0.047908,0.011741
0.25,4.508333,0.047853,0.003609
0.25,4.516667,0.047906,-0.002241
0.25,4.525000,0.047884,-0.013688
0.25,4.533333,0.047850,-0.014601
0.25,4.541667,0.047816,-0.011619
0.25,4.550000,0.047843,-0.021539
0.25,4.558333,0.047863,-0.011770
0.25,4.566667,0.047874,-0.001515
0.25,4.575000,0.047771,-0.007537
0.25,4.583333,0.047870,-0.015853
0.25,4.591667,0.047851,-0.007381
0.25,4.600000,0.047848,-0.004519
0.25,4.608333,0.047917,-0.002851
0.25,4.616667,0.047833,-0.015894
0.25,4.625000,0.047766,-0.025369
0.25,4.633333,0.047871,-0.016761
0.25,4.641667,0.047858,-0.019380
0.25,4.650000,0.047840,-0.008699
0.25,4.658333,0.047884,-0.011724
0.25,4.666667,0.047918,0.004287
0.25,4.675000,0.047871,-0.008423
0.25,4.683333,0.047898,-0.005244
0.25,4.691667,0.047803,-0.023038
0.25,4.700000,0.047760,-0.037933
0.25,4.708333,0.047915,-0.010615
0.25,4.716667,0.047811,-0.021671
0.25,4.725000,0.047891,-0.011014
0.25,4.733333,0.047855,0.004151
0.25,4.741667,0.047776,-0.010613
0.25,4.750000,0.047923,-0.004849
