omega_frac,t,z,vz
0.25,0.000000,0.048058,0.008442
0.25,0.008333,0.047871,-0.024134
0.25,0.016667,0.047761,-0.020520
0.25,0.025000,0.047763,-0.018392
0.25,0.033333,0.047814,-0.013583
0.25,0.041667,0.047776,-0.016212
0.25,0.050000,0.047843,-0.003524
0.25,0.058333,0.047756,-0.016206
0.25,0.066667,0.047832,0.009036
0.25,0.075000,0.047841,-0.011133
0.25,0.083333,0.047757,-0.024047
0.25,0.091667,0.047698,-0.014725
0.25,0.100000,0.047758,-0.010712
0.25,0.108333,0.047771,-0.014740
0.25,0.116667,0.047786,-0.016885
0.25,0.125000,0.047784,-0.011637
0.25,0.133333,0.047815,-0.004357
0.25,0.141667,0.047850,-0.004346
0.25,0.150000,0.047841,-0.001906
0.25,0.158333,0.047769,-0.017339
0.25,0.166667,0.047751,-0.017177
0.25,0.175000,0.047733,-0.018087
0.25,0.183333,0.047782,-0.014422
0.25,0.191667,0.047831,-0.010576
0.25,0.200000,0.047808,-0.011611
0.25,0.208333,0.047804,-0.014159
0.25,0.216667,0.047800,-0.001736
0.25,0.225000,0.047837,0.000636
0.25,0.233333,0.047847,-0.011578
0.25,0.241667,0.047735,-0.018857
0.25,0.250000,0.047722,-0.018759
0.25,0.258333,0.047765,-0.014206
0.25,0.266667,0.047740,-0.017513
0.25,0.275000,0.047761,-0.015922
0.25,0.283333,0.047719,-0.015966
0.25,0.291667,0.047679,-0.006209
0.25,0.300000,0.047841,0.009533
0.25,0.308333,0.047915,0.002568
0.25,0.316667,0.047771,-0.026403
0.25,0.325000,0.047777,-0.016892
0.25,0.333333,0.047801,-0.011050
0.25,0.341667,0.047849,-0.006634
0.25,0.350000,0.047830,-0.012776
0.25,0.358333,0.047750,-0.021810
0.25,0.366667,0.047767,-0.016002
0.25,0.375000,0.047785,-0.002698
0.25,0.383333,0.047837,0.000870
0.25,0.391667,0.047794,-0.017476
0.25,0.400000,0.047749,-0.022513
0.25,0.408333,0.047709,-0.018937
0.25,0.416667,0.047771,-0.014594
0.25,0.425000,0.047730,-0.020207
0.25,0.433333,0.047732,-0.012674
0.25,0.441667,0.047818,-0.011549
0.25,0.450000,0.047840,-0.006486
0.25,0.458333,0.047850,-0.002835
0.25,0.466667,0.047851,-0.008592
0.25,0.475000,0.047777,-0.018176
0.25,0.483333,0.047705,-0.025412
0.25,0.491667,0.047771,-0.007131
0.25,0.500000,0.047759,-0.014331
0.25,0.508333,0.047805,-0.009361
0.25,0.516667,0.047750,-0.013996
0.25,0.525000,0.047730,-0.015601
0.25,0.533333,0.047848,0.011767
0.25,0.541667,0.047881,0.002736
0.25,0.550000,0.047827,-0.010082
0.25,0.558333,0.047769,-0.012224
0.25,0.566667,0.047852,-0.005478
0.25,0.575000,0.047841,-0.011859
0.25,0.583333,0.047847,-0.007661
0.25,0.591667,0.047875,-0.003102
0.25,0.600000,0.047814,-0.013387
0.25,0.608333,0.047830,-0.004113
0.25,0.616667,0.047900,0.001736
0.25,0.625000,0.047870,-0.008641
0.25,0.633333,0.047785,-0.014002
0.25,0.641667,0.047810,-0.010041
0.25,0.650000,0.047726,-0.016576
0.25,0.658333,0.047768,-0.013962
0.25,0.666667,0.047766,-0.013697
0.25,0.675000,0.047776,-0.015478
0.25,0.683333,0.047801,-0.005454
0.25,0.691667,0.047822,-0.003738
0.25,0.700000,0.047823,-0.005208
0.25,0.708333,0.047736,-0.024325
0.25,0.716667,0.047726,-0.021911
0.25,0.725000,0.047797,-0.008610
0.25,0.733333,0.047771,-0.015457
0.25,0.741667,0.047768,-0.014279
0.25,0.750000,0.047812,-0.012070
0.25,0.758333,0.047792,-0.010288
0.25,0.766667,0.047842,0.001383
0.25,0.775000,0.047884,0.001160
0.25,0.783333,0.047848,-0.008994
0.25,0.791667,0.047761,-0.022194
0.25,0.800000,0.047744,-0.019184
0.25,0.808333,0.047553,-0.031508
0.25,0.816667,0.047655,-0.018516
0.25,0.825000,0.047764,-0.010431
0.25,0.833333,0.047802,-0.006557
0.25,0.841667,0.047831,0.001346
0.25,0.850000,0.047884,0.001373
0.25,0.858333,0.047893,-0.003829
0.25,0.866667,0.047846,-0.009276
0.25,0.875000,0.047799,-0.018598
0.25,0.883333,0.047740,-0.020690
0.25,0.891667,0.047849,-0.004816
0.25,0.900000,0.047815,-0.013880
0.25,0.908333,0.047807,-0.010354
0.25,0.916667,0.047749,-0.019460
0.25,0.925000,0.047806,0.002287
0.25,0.933333,0.047831,-0.006977
0.25,0.941667,0.047781,-0.015951
0.25,0.950000,0.047764,-0.015977
0.25,0.958333,0.047712,-0.022010
0.25,0.966667,0.047748,-0.020924
0.25,0.975000,0.047805,-0.012247
0.25,0.983333,0.047725,-0.016641
0.25,0.991667,0.047805,-0.004925
0.25,1.000000,0.047864,-0.000418
0.25,1.008333,0.047892,-0.004496
0.25,1.016667,0.047852,-0.009112
0.25,1.025000,0.047827,-0.009084
0.25,1.033333,0.047778,-0.018456
0.25,1.041667,0.047802,-0.013115
0.25,1.050000,0.047780,-0.010689
0.25,1.058333,0.047821,-0.011520
0.25,1.066667,0.047710,-0.022815
0.25,1.075000,0.047796,-0.002257
0.25,1.083333,0.047859,-0.000206
0.25,1.091667,0.047873,-0.002423
0.25,1.100000,0.047804,-0.014576
0.25,1.108333,0.047840,-0.009283
0.25,1.116667,0.047808,-0.012566
0.25,1.125000,0.047688,-0.024110
0.25,1.133333,0.047681,-0.016626
0.25,1.141667,0.047716,-0.013280
0.25,1.150000,0.047794,0.005668
0.25,1.158333,0.047808,0.000316
0.25,1.166667,0.047818,-0.008909
0.25,1.175000,0.047819,-0.012648
0.25,1.183333,0.047801,-0.015548
0.25,1.191667,0.047770,-0.017156
0.25,1.200000,0.047804,-0.009962
0.25,1.208333,0.047636,-0.031600
0.25,1.216667,0.047758,0.003807
0.25,1.225000,0.047794,-0.011308
0.25,1.233333,0.047796,-0.012805
0.25,1.241667,0.047800,-0.008864
0.25,1.250000,0.047837,-0.005031
0.25,1.258333,0.047754,-0.023128
0.25,1.266667,0.047652,-0.026706
0.25,1.275000,0.047665,-0.017425
0.25,1.283333,0.047819,-0.002031
0.25,1.291667,0.047788,-0.016674
0.25,1.300000,0.047776,-0.016681
0.25,1.308333,0.047769,-0.013342
0.25,1.316667,0.047825,0.001077
0.25,1.325000,0.047878,0.000874
0.25,1.333333,0.047822,-0.013473
0.25,1.341667,0.047770,-0.020005
0.25,1.350000,0.047752,-0.014699
0.25,1.358333,0.047784,-0.010511
0.25,1.366667,0.047775,-0.011112
0.25,1.375000,0.047820,-0.011690
0.25,1.383333,0.047879,-0.005728
0.25,1.391667,0.047812,-0.008747
0.25,1.400000,0.047883,-0.000315
0.25,1.408333,0.047829,-0.009234
0.25,1.416667,0.047815,-0.005246
0.25,1.425000,0.047782,-0.012907
0.25,1.433333,0.047791,-0.013381
0.25,1.441667,0.047810,-0.009088
0.25,1.450000,0.047729,-0.008793
0.25,1.458333,0.047710,-0.014477
0.25,1.466667,0.047800,-0.002188
0.25,1.475000,0.047821,0.000825
0.25,1.483333,0.047822,-0.009973
0.25,1.491667,0.047779,-0.017590
0.25,1.500000,0.047754,-0.017385
0.25,1.508333,0.047637,-0.026857
0.25,1.516667,0.047743,-0.011461
0.25,1.525000,0.047692,-0.016384
0.25,1.533333,0.047779,-0.012846
0.25,1.541667,0.047788,-0.004894
0.25,1.550000,0.047822,-0.002509
0.25,1.558333,0.047822,-0.009825
0.25,1.566667,0.047804,-0.009520
0.25,1.575000,0.047774,-0.015213
0.25,1.583333,0.047699,-0.020891
0.25,1.591667,0.047700,-0.020198
0.25,1.600000,0.047823,-0.005512
0.25,1.608333,0.047774,-0.015271
0.25,1.616667,0.047712,-0.021422
0.25,1.625000,0.047798,0.003904
0.25,1.633333,0.047810,-0.003286
0.25,1.641667,0.047851,0.000377
0.25,1.650000,0.047806,-0.015067
0.25,1.658333,0.047766,-0.013445
0.25,1.666667,0.047736,-0.020563
0.25,1.675000,0.047817,-0.010242
0.25,1.683333,0.047690,-0.024021
0.25,1.691667,0.047721,-0.008018
0.25,1.700000,0.047730,-0.010141
0.25,1.708333,0.047818,0.001601
0.25,1.716667,0.047864,-0.005414
0.25,1.725000,0.047850,-0.009852
0.25,1.733333,0.047782,-0.016922
0.25,1.741667,0.047693,-0.022181
0.25,1.750000,0.047807,-0.009310
0.25,1.758333,0.047708,-0.021829
0.25,1.766667,0.047806,-0.007165
0.25,1.775000,0.047758,-0.020140
0.25,1.783333,0.047770,-0.008861
0.25,1.791667,0.047803,0.001170
0.25,1.800000,0.047868,-0.001936
0.25,1.808333,0.047784,-0.016596
0.25,1.816667,0.047694,-0.026539
0.25,1.825000,0.047808,-0.003206
0.25,1.833333,0.047844,-0.006687
0.25,1.841667,0.047789,-0.015257
0.25,1.850000,0.047766,-0.018840
0.25,1.858333,0.047774,-0.012413
0.25,1.866667,0.047802,-0.001720
0.25,1.875000,0.047865,-0.002471
0.25,1.883333,0.047878,-0.008002
0.25,1.891667,0.047779,-0.018128
0.25,1.900000,0.047768,-0.012244
0.25,1.908333,0.047741,-0.013529
0.25,1.916667,0.047756,-0.015253
0.25,1.925000,0.047798,-0.011868
0.25,1.933333,0.047783,-0.013689
0.25,1.941667,0.047829,-0.002601
0.25,1.950000,0.047823,-0.007552
0.25,1.958333,0.047831,-0.008658
0.25,1.966667,0.047749,-0.022158
0.25,1.975000,0.047775,-0.017346
0.25,1.983333,0.047777,-0.013080
0.25,1.991667,0.047800,-0.014935
0.25,2.000000,0.047842,-0.005080
0.25,2.008333,0.047781,-0.013465
0.25,2.016667,0.047796,-0.007367
0.25,2.025000,0.047833,-0.003761
0.25,2.033333,0.047817,-0.010208
0.25,2.041667,0.047781,-0.014752
0.25,2.050000,0.047760,-0.013925
0.25,2.058333,0.047786,-0.011588
0.25,2.066667,0.047815,-0.000989
0.25,2.075000,0.047733,-0.019840
0.25,2.083333,0.047846,-0.006766
0.25,2.091667,0.047786,-0.012059
0.25,2.100000,0.047822,0.001162
0.25,2.108333,0.047850,-0.006974
0.25,2.116667,0.047838,-0.006327
0.25,2.125000,0.047766,-0.019843
0.25,2.133333,0.047778,-0.009936
0.25,2.141667,0.047814,-0.011320
0.25,2.150000,0.047736,-0.014661
0.25,2.158333,0.047851,-0.003453
0.25,2.166667,0.047809,-0.006829
0.25,2.175000,0.047866,0.005119
0.25,2.183333,0.047826,-0.006394
0.25,2.191667,0.047834,-0.009211
0.25,2.200000,0.047852,-0.010675
0.25,2.208333,0.047769,-0.020391
0.25,2.216667,0.047725,-0.019190
0.25,2.225000,0.047789,-0.004601
0.25,2.233333,0.047800,-0.013745
0.25,2.241667,0.047774,-0.014101
0.25,2.250000,0.047842,0.000797
0.25,2.258333,0.047858,-0.000774
0.25,2.266667,0.047862,-0.006015
0.25,2.275000,0.047818,-0.012522
0.25,2.283333,0.047724,-0.022373
0.25,2.291667,0.047711,-0.019636
0.25,2.300000,0.047800,-0.011077
0.25,2.308333,0.047846,-0.008342
0.25,2.316667,0.047779,-0.013677
0.25,2.325000,0.047778,-0.008410
0.25,2.333333,0.047781,-0.002374
0.25,2.341667,0.047846,-0.001008
0.25,2.350000,0.047844,-0.008612
0.25,2.358333,0.047799,-0.017756
0.25,2.366667,0.047676,-0.026260
0.25,2.375000,0.047759,-0.017666
0.25,2.383333,0.047786,-0.010640
0.25,2.391667,0.047747,-0.015878
0.25,2.400000,0.047753,-0.014622
0.25,2.408333,0.047821,0.004160
0.25,2.416667,0.047860,0.001715
0.25,2.425000,0.047864,-0.004837
0.25,2.433333,0.047707,-0.027767
0.25,2.441667,0.047761,-0.019481
0.25,2.450000,0.047766,-0.016061
0.25,2.458333,0.047740,-0.022228
0.25,2.466667,0.047739,-0.018031
0.25,2.475000,0.047773,-0.016355
0.25,2.483333,0.047767,-0.009141
0.25,2.491667,0.047823,-0.002642
0.25,2.500000,0.047837,-0.005603
0.25,2.508333,0.047814,-0.012521
0.25,2.516667,0.047724,-0.016874
0.25,2.525000,0.047748,-0.011730
0.25,2.533333,0.047788,-0.015144
0.25,2.541667,0.047797,-0.014474
0.25,2.550000,0.047784,-0.009438
0.25,2.558333,0.047747,-0.020001
0.25,2.566667,0.047824,-0.002052
0.25,2.575000,0.047879,0.002524
0.25,2.583333,0.047807,-0.010305
0.25,2.591667,0.047776,-0.018110
0.25,2.600000,0.047741,-0.022754
0.25,2.608333,0.047795,-0.011439
0.25,2.616667,0.047805,-0.014016
0.25,2.625000,0.047822,-0.007985
0.25,2.633333,0.047774,-0.016992
0.25,2.641667,0.047764,-0.007309
0.25,2.650000,0.047832,-0.003511
0.25,2.658333,0.047809,-0.009502
0.25,2.666667,0.047801,-0.006296
0.25,2.675000,0.047741,-0.020054
0.25,2.683333,0.047796,-0.004325
0.25,2.691667,0.047799,-0.014042
0.25,2.700000,0.047737,-0.018459
0.25,2.708333,0.047860,0.001857
0.25,2.716667,0.047798,-0.011375
0.25,2.725000,0.047851,0.002172
0.25,2.733333,0.047869,-0.003251
0.25,2.741667,0.047838,-0.009358
0.25,2.750000,0.047781,-0.015788
0.25,2.758333,0.047823,-0.009659
0.25,2.766667,0.047806,-0.013357
0.25,2.775000,0.047856,-0.003017
0.25,2.783333,0.047755,-0.017763
0.25,2.791667,0.047768,-0.009968
0.25,2.800000,0.047823,-0.001932
0.25,2.808333,0.047852,0.001061
0.25,2.816667,0.047799,-0.014092
0.25,2.825000,0.047793,-0.015382
0.25,2.833333,0.047735,-0.017598
0.25,2.841667,0.047736,-0.014225
0.25,2.850000,0.047776,-0.014739
0.25,2.858333,0.047773,-0.010960
0.25,2.866667,0.047729,-0.017773
0.25,2.875000,0.047723,-0.007844
0.25,2.883333,0.047813,0.004259
0.25,2.891667,0.047866,0.001747
0.25,2.900000,0.047826,-0.012632
0.25,2.908333,0.047770,-0.019639
0.25,2.916667,0.047749,-0.021074
0.25,2.925000,0.047650,-0.023784
0.25,2.933333,0.047735,-0.010423
0.25,2.941667,0.047766,-0.010875
0.25,2.950000,0.047703,-0.015236
0.25,2.958333,0.047782,0.008103
0.25,2.966667,0.047855,-0.000644
0.25,2.975000,0.047865,-0.002264
0.25,2.983333,0.047814,-0.016261
0.25,2.991667,0.047803,-0.011121
0.25,3.000000,0.047728,-0.021617
0.25,3.008333,0.047821,-0.008650
0.25,3.016667,0.047821,-0.009913
0.25,3.025000,0.047786,-0.017134
0.25,3.033333,0.047806,-0.008407
0.25,3.041667,0.047830,-0.000788
0.25,3.050000,0.047820,-0.009873
0.25,3.058333,0.047804,-0.009518
0.25,3.066667,0.047736,-0.022746
0.25,3.075000,0.047738,-0.014843
0.25,3.083333,0.047797,-0.005993
0.25,3.091667,0.047781,-0.016968
0.25,3.100000,0.047743,-0.018666
0.25,3.108333,0.047777,0.000901
0.25,3.116667,0.047832,-0.002812
0.25,3.125000,0.047775,-0.010077
0.25,3.133333,0.047805,-0.009100
0.25,3.141667,0.047800,-0.014295
0.25,3.150000,0.047753,-0.023548
0.25,3.158333,0.047850,-0.006900
0.25,3.166667,0.047813,-0.014678
0.25,3.175000,0.047782,-0.010473
0.25,3.183333,0.047743,-0.020409
0.25,3.191667,0.047779,-0.008801
0.25,3.200000,0.047828,0.002291
0.25,3.208333,0.047873,-0.004894
0.25,3.216667,0.047833,-0.009902
0.25,3.225000,0.047781,-0.016436
0.25,3.233333,0.047788,-0.013238
0.25,3.241667,0.047793,-0.014296
0.25,3.250000,0.047796,-0.015610
0.25,3.258333,0.047768,-0.014563
0.25,3.266667,0.047790,-0.011328
0.25,3.275000,0.047810,-0.001196
0.25,3.283333,0.047870,-0.000346
0.25,3.291667,0.047809,-0.013995
0.25,3.300000,0.047751,-0.021915
0.25,3.308333,0.047757,-0.021282
0.25,3.316667,0.047766,-0.004373
0.25,3.325000,0.047817,-0.009218
0.25,3.333333,0.047775,-0.020053
0.25,3.341667,0.047739,-0.017943
0.25,3.350000,0.047801,-0.005588
0.25,3.358333,0.047806,-0.007777
0.25,3.366667,0.047803,-0.009234
0.25,3.375000,0.047816,-0.011949
0.25,3.383333,0.047774,-0.017105
0.25,3.391667,0.047730,-0.019667
0.25,3.400000,0.047777,-0.009222
0.25,3.408333,0.047769,-0.014972
0.25,3.416667,0.047692,-0.020435
0.25,3.425000,0.047746,-0.008508
0.25,3.433333,0.047865,0.004604
0.25,3.441667,0.047858,-0.006887
0.25,3.450000,0.047805,-0.011989
0.25,3.458333,0.047739,-0.021413
0.25,3.466667,0.047761,-0.015532
0.25,3.475000,0.047777,-0.013828
0.25,3.483333,0.047743,-0.016084
0.25,3.491667,0.047740,-0.015730
0.25,3.500000,0.047834,0.003648
0.25,3.508333,0.047844,-0.003435
0.25,3.516667,0.047839,-0.007735
0.25,3.525000,0.047838,-0.007389
0.25,3.533333,0.047766,-0.021497
0.25,3.541667,0.047772,-0.014261
0.25,3.550000,0.047813,-0.008439
0.25,3.558333,0.047847,-0.006501
0.25,3.566667,0.047780,-0.014289
0.25,3.575000,0.047822,-0.007571
0.25,3.583333,0.047845,-0.006698
0.25,3.591667,0.047850,-0.005357
0.25,3.600000,0.047824,-0.008120
0.25,3.608333,0.047775,-0.014407
0.25,3.616667,0.047757,-0.020016
0.25,3.625000,0.047692,-0.019484
0.25,3.633333,0.047674,-0.012526
0.25,3.641667,0.047715,-0.011346
0.25,3.650000,0.047707,-0.014104
0.25,3.658333,0.047729,-0.000683
0.25,3.666667,0.047845,0.003908
0.25,3.675000,0.047819,-0.007445
0.25,3.683333,0.047800,-0.009828
0.25,3.691667,0.047786,-0.019719
0.25,3.700000,0.047763,-0.015743
0.25,3.708333,0.047794,-0.005545
0.25,3.716667,0.047863,-0.002455
0.25,3.725000,0.047789,-0.016599
0.25,3.733333,0.047715,-0.018333
0.25,3.741667,0.047871,0.002880
0.25,3.750000,0.047899,-0.004759
0.25,3.758333,0.047826,-0.009588
0.25,3.766667,0.047815,-0.012425
0.25,3.775000,0.047827,-0.007314
0.25,3.783333,0.047798,-0.014916
0.25,3.791667,0.047844,-0.002242
0.25,3.800000,0.047818,-0.013562
0.25,3.808333,0.047847,-0.001550
0.25,3.816667,0.047811,-0.008890
0.25,3.825000,0.047864,0.005091
0.25,3.833333,0.047873,-0.004536
0.25,3.841667,0.047868,-0.005810
0.25,3.850000,0.047767,-0.018956
0.25,3.858333,0.047804,-0.001072
0.25,3.866667,0.047768,-0.012736
0.25,3.875000,0.047794,-0.011566
0.25,3.883333,0.047842,-0.003075
0.25,3.891667,0.047890,0.001200
0.25,3.900000,0.047809,-0.012173
0.25,3.908333,0.047876,-0.001209
0.25,3.916667,0.047853,-0.009701
0.25,3.925000,0.047771,-0.016232
0.25,3.933333,0.047795,-0.009084
0.25,3.941667,0.047815,-0.014146
0.25,3.950000,0.047792,-0.012685
0.25,3.958333,0.047724,-0.020221
0.25,3.966667,0.047764,-0.012602
0.25,3.975000,0.047815,-0.004607
0.25,3.983333,0.047826,-0.009800
0.25,3.991667,0.047818,-0.008896
0.25,4.000000,0.047826,-0.014623
0.25,4.008333,0.047719,-0.019835
0.25,4.016667,0.047742,-0.013831
0.25,4.025000,0.047730,-0.021126
0.25,4.033333,0.047791,-0.014856
0.25,4.041667,0.047760,-0.015469
0.25,4.050000,0.047853,-0.003338
0.25,4.058333,0.047749,-0.016734
0.25,4.066667,0.047801,-0.004820
0.25,4.075000,0.047864,-0.002930
0.25,4.083333,0.047805,-0.016338
0.25,4.091667,0.047729,-0.021523
0.25,4.100000,0.047804,-0.013002
0.25,4.108333,0.047811,-0.010091
0.25,4.116667,0.047741,-0.021772
0.25,4.125000,0.047684,-0.019958
0.25,4.133333,0.047856,0.005473
0.25,4.141667,0.047831,-0.006397
0.25,4.150000,0.047875,0.001285
0.25,4.158333,0.047836,-0.011752
0.25,4.166667,0.047778,-0.014316
0.25,4.175000,0.047814,-0.009477
0.25,4.183333,0.047853,-0.000421
0.25,4.191667,0.047834,-0.007368
0.25,4.200000,0.047759,-0.016389
0.25,4.208333,0.047841,0.006014
0.25,4.216667,0.047828,-0.005016
0.25,4.225000,0.047844,-0.006539
0.25,4.233333,0.047824,-0.008293
0.25,4.241667,0.047777,-0.014654
0.25,4.250000,0.047774,-0.016549
0.25,4.258333,0.047776,-0.014640
0.25,4.266667,0.047789,-0.011514
0.25,4.275000,0.047770,-0.020784
0.25,4.283333,0.047855,-0.001507
0.25,4.291667,0.047800,-0.006431
0.25,4.300000,0.047862,-0.005506
0.25,4.308333,0.047825,-0.013028
0.25,4.316667,0.047806,-0.017825
0.25,4.325000,0.047749,-0.023465
0.25,4.333333,0.047802,-0.010559
0.25,4.341667,0.047829,-0.002492
0.25,4.350000,0.047810,-0.011229
0.25,4.358333,0.047786,-0.014055
0.25,4.366667,0.047776,-0.013198
0.25,4.375000,0.047824,-0.002816
0.25,4.383333,0.047810,-0.009566
0.25,4.391667,0.047725,-0.017541
0.25,4.400000,0.047693,-0.024353
0.25,4.408333,0.047728,-0.025077
0.25,4.416667,0.047774,-0.007770
0.25,4.425000,0.047831,-0.008629
0.25,4.433333,0.047728,-0.019942
0.25,4.441667,0.047795,0.000939
0.25,4.450000,0.047814,-0.003425
0.25,4.458333,0.047840,-0.007877
0.25,4.466667,0.047820,-0.007998
0.25,4.475000,0.047784,-0.008024
0.25,4.483333,0.047834,-0.009689
0.25,4.491667,0.047832,-0.010466
0.25,4.500000,0.047810,-0.011701
0.25,4.508333,0.047797,-0.008758
0.25,4.516667,0.047751,-0.012493
0.25,4.525000,0.047803,-0.002868
0.25,4.533333,0.047824,-0.004751
0.25,4.541667,0.047875,-0.000844
0.25,4.550000,0.047860,-0.007207
0.25,4.558333,0.047774,-0.014197
0.25,4.566667,0.047809,-0.011419
0.25,4.575000,0.047813,-0.004580
0.25,4.583333,0.047757,-0.012378
0.25,4.591667,0.047784,-0.008924
0.25,4.600000,0.047843,0.003563
0.25,4.608333,0.047839,-0.008572
0.25,4.616667,0.047834,-0.006899
0.25,4.625000,0.047826,-0.011674
0.25,4.633333,0.047751,-0.019669
0.25,4.641667,0.047745,-0.020427
0.25,4.650000,0.047748,-0.017142
0.25,4.658333,0.047799,-0.008133
0.25,4.666667,0.047796,-0.012928
0.25,4.675000,0.047798,-0.005815
0.25,4.683333,0.047839,0.001125
0.25,4.691667,0.047818,-0.008863
0.25,4.700000,0.047793,-0.012487
0.25,4.708333,0.047803,-0.013069
0.25,4.716667,0.047762,-0.018509
0.25,4.725000,0.047769,-0.016665
0.25,4.733333,0.047757,-0.014501
0.25,4.741667,0.047802,-0.010122
0.25,4.750000,0.047781,-0.011587
0.25,4.758333,0.047763,-0.015088
0.25,4.766667,0.047916,0.007288
0.25,4.775000,0.047829,-0.012704
0.25,4.783333,0.047793,-0.014228
0.25,4.791667,0.047680,-0.020775
0.25,4.800000,0.047776,-0.012107
0.25,4.808333,0.047781,-0.013573
0.25,4.816667,0.047803,-0.009305
0.25,4.825000,0.047796,-0.015298
0.25,4.833333,0.047849,0.006500
0.25,4.841667,0.047803,-0.014489
0.25,4.850000,0.047834,-0.005166
0.25,4.858333,0.047834,-0.007129
0.25,4.866667,0.047871,-0.004154
0.25,4.875000,0.047834,-0.005211
0.25,4.883333,0.047697,-0.025268
0.25,4.891667,0.047792,-0.014273
0.25,4.900000,0.047769,-0.014818
0.25,4.908333,0.047773,-0.005326
0.25,4.916667,0.047881,0.000638
0.25,4.925000,0.047882,-0.003889
0.25,4.933333,0.047837,-0.012628
0.25,4.941667,0.047785,-0.010744
0.25,4.950000,0.047764,-0.017831
0.25,4.958333,0.047761,-0.014066
0.25,4.966667,0.047792,-0.011398
0.25,4.975000,0.047793,-0.012727
0.25,4.983333,0.047791,-0.006706
0.25,4.991667,0.047824,0.001279
0.5,0.000000,0.048139,0.017602
0.5,0.008333,0.047637,-0.059560
0.5,0.016667,0.047222,-0.073140
0.5,0.025000,0.047527,0.026017
0.5,0.033333,0.047691,0.019775
0.5,0.041667,0.047376,-0.043428
0.5,0.050000,0.047224,-0.050473
0.5,0.058333,0.047328,-0.005233
0.5,0.066667,0.047544,0.021882
0.5,0.075000,0.047649,0.003691
0.5,0.083333,0.047295,-0.060131
0.5,0.091667,0.047185,-0.042978
0.5,0.100000,0.047261,0.005527
0.5,0.108333,0.047492,0.024593
0.5,0.116667,0.047283,-0.036738
0.5,0.125000,0.047053,-0.046470
0.5,0.133333,0.046949,-0.041372
0.5,0.141667,0.047373,0.040611
0.5,0.150000,0.047578,0.013778
0.5,0.158333,0.047177,-0.063903
0.5,0.166667,0.047142,-0.045885
0.5,0.175000,0.047337,-0.013829
0.5,0.183333,0.047657,0.042274
0.5,0.191667,0.047655,-0.004841
0.5,0.200000,0.047200,-0.063607
0.5,0.208333,0.047309,0.008636
0.5,0.216667,0.047332,-0.009375
0.5,0.225000,0.047640,0.035354
0.5,0.233333,0.047439,-0.036820
0.5,0.241667,0.047099,-0.065497
0.5,0.250000,0.047271,-0.001549
0.5,0.258333,0.047440,0.018495
0.5,0.266667,0.047656,0.020611
0.5,0.275000,0.047295,-0.057054
0.5,0.283333,0.047222,-0.027690
0.5,0.291667,0.047384,0.002884
0.5,0.300000,0.047432,0.005834
0.5,0.308333,0.047378,-0.024852
0.5,0.316667,0.047117,-0.058558
0.5,0.325000,0.047206,-0.015640
0.5,0.333333,0.047257,-0.014416
0.5,0.341667,0.047690,0.040850
0.5,0.350000,0.047504,-0.034061
0.5,0.358333,0.047157,-0.069146
0.5,0.366667,0.047213,-0.015188
0.5,0.375000,0.047291,-0.027084
0.5,0.383333,0.047625,0.009706
0.5,0.391667,0.047418,-0.045167
0.5,0.400000,0.047172,-0.062597
0.5,0.408333,0.047186,-0.039038
0.5,0.416667,0.047601,0.033998
0.5,0.425000,0.047502,-0.018571
0.5,0.433333,0.047130,-0.060806
0.5,0.441667,0.047335,-0.021590
0.5,0.450000,0.047613,0.034491
0.5,0.458333,0.047468,-0.021834
0.5,0.466667,0.047366,-0.032411
0.5,0.475000,0.047168,-0.062367
0.5,0.483333,0.047229,-0.031276
0.5,0.491667,0.047287,-0.003812
0.5,0.500000,0.047572,0.010444
0.5,0.508333,0.047273,-0.053129
0.5,0.516667,0.047221,-0.034560
0.5,0.525000,0.047312,-0.010531
0.5,0.533333,0.047588,0.029722
0.5,0.541667,0.047557,-0.012156
0.5,0.550000,0.047167,-0.073047
0.5,0.558333,0.047202,-0.045469
0.5,0.566667,0.047436,0.001876
0.5,0.575000,0.047740,0.029876
0.5,0.583333,0.047498,-0.034183
0.5,0.591667,0.047141,-0.077156
0.5,0.600000,0.047207,-0.018181
0.5,0.608333,0.047333,-0.007925
0.5,0.616667,0.047543,0.008821
0.5,0.625000,0.047214,-0.058060
0.5,0.633333,0.047057,-0.055732
0.5,0.641667,0.047251,-0.029881
0.5,0.650000,0.047439,0.012199
0.5,0.658333,0.047734,0.019003
0.5,0.666667,0.047547,-0.029778
0.5,0.675000,0.047305,-0.048108
0.5,0.683333,0.047270,-0.033230
0.5,0.691667,0.047519,0.006120
0.5,0.700000,0.047430,-0.027326
0.5,0.708333,0.047287,-0.055328
0.5,0.716667,0.047127,-0.046163
0.5,0.725000,0.047311,0.014923
0.5,0.733333,0.047523,0.006959
0.5,0.741667,0.047374,-0.041962
0.5,0.750000,0.047209,-0.037705
0.5,0.758333,0.047344,-0.004836
0.5,0.766667,0.047667,0.041430
0.5,0.775000,0.047580,-0.012056
0.5,0.783333,0.047188,-0.071334
0.5,0.791667,0.047108,-0.056046
0.5,0.800000,0.047264,-0.027569
0.5,0.808333,0.047591,0.020127
0.5,0.816667,0.047449,-0.032967
0.5,0.825000,0.047143,-0.070755
0.5,0.833333,0.047192,-0.041951
0.5,0.841667,0.047250,0.000153
0.5,0.850000,0.047423,0.017005
