omega_frac,t,z,vz
0.25,0.000000,0.048058,0.008443
0.25,0.008333,0.047871,-0.024129
0.25,0.016667,0.047761,-0.020522
0.25,0.025000,0.047763,-0.018400
0.25,0.033333,0.047814,-0.013585
0.25,0.041667,0.047776,-0.016192
0.25,0.050000,0.047843,-0.003506
0.25,0.058333,0.047756,-0.016096
0.25,0.066667,0.047835,0.008308
0.25,0.075000,0.047853,-0.008733
0.25,0.083333,0.047757,-0.017966
0.25,0.091667,0.047749,-0.011933
0.25,0.100000,0.047822,-0.000679
0.25,0.108333,0.047821,-0.013492
0.25,0.116667,0.047760,-0.019640
0.25,0.125000,0.047772,-0.015461
0.25,0.133333,0.047827,-0.009151
0.25,0.141667,0.047861,-0.001485
0.25,0.150000,0.047861,-0.002945
0.25,0.158333,0.047818,-0.015691
0.25,0.166667,0.047781,-0.015794
0.25,0.175000,0.047739,-0.022185
0.25,0.183333,0.047776,-0.016206
0.25,0.191667,0.047820,-0.011121
0.25,0.200000,0.047813,-0.010621
0.25,0.208333,0.047680,-0.027770
0.25,0.216667,0.047757,0.000719
0.25,0.225000,0.047900,0.009965
0.25,0.233333,0.047846,-0.012360
0.25,0.241667,0.047738,-0.025236
0.25,0.250000,0.047731,-0.018413
0.25,0.258333,0.047787,-0.014140
0.25,0.266667,0.047784,-0.015862
0.25,0.275000,0.047807,-0.010682
0.25,0.283333,0.047612,-0.027087
0.25,0.291667,0.047714,0.009831
0.25,0.300000,0.047841,0.011377
0.25,0.308333,0.047856,-0.000794
0.25,0.316667,0.047823,-0.014158
0.25,0.325000,0.047801,-0.015197
0.25,0.333333,0.047817,-0.008741
0.25,0.341667,0.047813,-0.012796
0.25,0.350000,0.047677,-0.025477
0.25,0.358333,0.047691,-0.010714
0.25,0.366667,0.047772,-0.002727
0.25,0.375000,0.047795,-0.002981
0.25,0.383333,0.047852,0.005657
0.25,0.391667,0.047855,-0.007949
0.25,0.400000,0.047795,-0.016940
0.25,0.408333,0.047772,-0.013603
0.25,0.416667,0.047791,-0.012641
0.25,0.425000,0.047714,-0.014944
0.25,0.433333,0.047773,-0.009273
0.25,0.441667,0.047741,-0.015407
0.25,0.450000,0.047798,-0.003452
0.25,0.458333,0.047865,0.002743
0.25,0.466667,0.047821,-0.008796
0.25,0.475000,0.047721,-0.018171
0.25,0.483333,0.047768,-0.013227
0.25,0.491667,0.047711,-0.024249
0.25,0.500000,0.047797,-0.007926
0.25,0.508333,0.047686,-0.023023
0.25,0.516667,0.047772,-0.010906
0.25,0.525000,0.047730,-0.017932
0.25,0.533333,0.047870,0.011860
0.25,0.541667,0.047926,0.002079
0.25,0.550000,0.047867,-0.013288
0.25,0.558333,0.047803,-0.019122
0.25,0.566667,0.047729,-0.016152
0.25,0.575000,0.047769,-0.009087
0.25,0.583333,0.047754,-0.012140
0.25,0.591667,0.047800,-0.015379
0.25,0.600000,0.047741,-0.019703
0.25,0.608333,0.047787,-0.004995
0.25,0.616667,0.047921,0.014301
0.25,0.625000,0.047876,-0.010528
0.25,0.633333,0.047752,-0.019441
0.25,0.641667,0.047762,-0.005743
0.25,0.650000,0.047791,-0.015468
0.25,0.658333,0.047783,-0.009498
0.25,0.666667,0.047825,-0.001720
0.25,0.675000,0.047837,-0.009600
0.25,0.683333,0.047788,-0.015439
0.25,0.691667,0.047799,-0.002788
0.25,0.700000,0.047831,-0.004132
0.25,0.708333,0.047811,-0.014015
0.25,0.716667,0.047730,-0.020980
0.25,0.725000,0.047823,-0.008750
0.25,0.733333,0.047821,-0.010102
0.25,0.741667,0.047733,-0.012784
0.25,0.750000,0.047794,-0.012501
0.25,0.758333,0.047794,-0.013171
0.25,0.766667,0.047773,-0.006319
0.25,0.775000,0.047849,-0.004497
0.25,0.783333,0.047864,-0.006026
0.25,0.791667,0.047852,-0.009440
0.25,0.800000,0.047773,-0.012183
0.25,0.808333,0.047750,-0.017641
0.25,0.816667,0.047756,-0.012984
0.25,0.825000,0.047810,-0.002700
0.25,0.833333,0.047756,-0.017861
0.25,0.841667,0.047778,-0.007347
0.25,0.850000,0.047844,0.007483
0.25,0.858333,0.047858,-0.005155
0.25,0.866667,0.047812,-0.013175
0.25,0.875000,0.047783,-0.015366
0.25,0.883333,0.047779,-0.012630
0.25,0.891667,0.047799,-0.011006
0.25,0.900000,0.047806,-0.008739
0.25,0.908333,0.047846,-0.003732
0.25,0.916667,0.047855,-0.004031
0.25,0.925000,0.047829,-0.011483
0.25,0.933333,0.047888,0.005015
0.25,0.941667,0.047832,-0.012896
0.25,0.950000,0.047730,-0.019670
0.25,0.958333,0.047733,-0.012823
0.25,0.966667,0.047735,-0.021955
0.25,0.975000,0.047798,-0.015963
0.25,0.983333,0.047822,-0.012410
0.25,0.991667,0.047754,-0.019300
0.25,1.000000,0.047693,-0.019305
0.25,1.008333,0.047844,0.013153
0.25,1.016667,0.047858,-0.004406
0.25,1.025000,0.047811,-0.015685
0.25,1.033333,0.047782,-0.014064
0.25,1.041667,0.047806,-0.008973
0.25,1.050000,0.047802,-0.011273
0.25,1.058333,0.047865,-0.003663
0.25,1.066667,0.047795,-0.013303
0.25,1.075000,0.047822,-0.006359
0.25,1.083333,0.047838,-0.001478
0.25,1.091667,0.047815,-0.009576
0.25,1.100000,0.047777,-0.017378
0.25,1.108333,0.047713,-0.017762
0.25,1.116667,0.047769,-0.016885
0.25,1.125000,0.047648,-0.025219
0.25,1.133333,0.047780,-0.003044
0.25,1.141667,0.047750,-0.012067
0.25,1.150000,0.047815,-0.002444
0.25,1.158333,0.047846,0.000978
0.25,1.166667,0.047886,0.003288
0.25,1.175000,0.047804,-0.017010
0.25,1.183333,0.047756,-0.017434
0.25,1.191667,0.047742,-0.017599
0.25,1.200000,0.047771,-0.009835
0.25,1.208333,0.047757,-0.016387
0.25,1.216667,0.047804,-0.009619
0.25,1.225000,0.047798,-0.009171
0.25,1.233333,0.047842,-0.004056
0.25,1.241667,0.047798,-0.013967
0.25,1.250000,0.047843,-0.008507
0.25,1.258333,0.047775,-0.022057
0.25,1.266667,0.047751,-0.020452
0.25,1.275000,0.047690,-0.022064
0.25,1.283333,0.047820,-0.005489
0.25,1.291667,0.047799,-0.017740
0.25,1.300000,0.047782,-0.015620
0.25,1.308333,0.047730,-0.011065
0.25,1.316667,0.047752,-0.003015
0.25,1.325000,0.047864,0.008110
0.25,1.333333,0.047818,-0.014241
0.25,1.341667,0.047784,-0.019303
0.25,1.350000,0.047751,-0.021746
0.25,1.358333,0.047797,-0.007562
0.25,1.366667,0.047839,-0.007874
0.25,1.375000,0.047857,-0.005710
0.25,1.383333,0.047833,-0.009150
0.25,1.391667,0.047817,-0.011474
0.25,1.400000,0.047845,-0.006585
0.25,1.408333,0.047861,-0.008773
0.25,1.416667,0.047790,-0.017748
0.25,1.425000,0.047749,-0.014475
0.25,1.433333,0.047798,-0.011196
0.25,1.441667,0.047804,-0.009781
0.25,1.450000,0.047766,-0.018974
0.25,1.458333,0.047780,-0.010669
0.25,1.466667,0.047824,-0.006962
0.25,1.475000,0.047770,-0.011027
0.25,1.483333,0.047860,0.002786
0.25,1.491667,0.047823,-0.016159
0.25,1.500000,0.047765,-0.017976
0.25,1.508333,0.047719,-0.015081
0.25,1.516667,0.047698,-0.021375
0.25,1.525000,0.047731,-0.016953
0.25,1.533333,0.047822,-0.007142
0.25,1.541667,0.047718,-0.019907
0.25,1.550000,0.047820,0.008894
0.25,1.558333,0.047857,-0.002984
0.25,1.566667,0.047835,-0.011184
0.25,1.575000,0.047762,-0.024186
0.25,1.583333,0.047707,-0.022788
0.25,1.591667,0.047712,-0.018242
0.25,1.600000,0.047782,-0.013530
0.25,1.608333,0.047844,-0.003805
0.25,1.616667,0.047802,-0.009697
0.25,1.625000,0.047809,-0.008226
0.25,1.633333,0.047895,0.000824
0.25,1.641667,0.047845,-0.011914
0.25,1.650000,0.047750,-0.022104
0.25,1.658333,0.047717,-0.022872
0.25,1.666667,0.047811,-0.008177
0.25,1.675000,0.047797,-0.014593
0.25,1.683333,0.047861,-0.002911
0.25,1.691667,0.047827,-0.010937
0.25,1.700000,0.047749,-0.021852
0.25,1.708333,0.047825,0.000022
0.25,1.716667,0.047817,-0.011263
0.25,1.725000,0.047758,-0.017492
0.25,1.733333,0.047742,-0.016537
0.25,1.741667,0.047688,-0.021622
0.25,1.750000,0.047838,-0.002969
0.25,1.758333,0.047792,-0.011579
0.25,1.766667,0.047833,-0.009494
0.25,1.775000,0.047889,-0.004422
0.25,1.783333,0.047840,-0.011119
0.25,1.791667,0.047873,-0.003179
0.25,1.800000,0.047808,-0.011938
0.25,1.808333,0.047752,-0.019134
0.25,1.816667,0.047751,-0.017228
0.25,1.825000,0.047734,-0.013073
0.25,1.833333,0.047779,-0.018479
0.25,1.841667,0.047789,-0.011241
0.25,1.850000,0.047837,-0.008679
0.25,1.858333,0.047799,-0.007092
0.25,1.866667,0.047847,0.004049
0.25,1.875000,0.047831,-0.012495
0.25,1.883333,0.047786,-0.016655
0.25,1.891667,0.047646,-0.022532
0.25,1.900000,0.047664,-0.018000
0.25,1.908333,0.047733,-0.012972
0.25,1.916667,0.047776,-0.011404
0.25,1.925000,0.047823,-0.010805
0.25,1.933333,0.047788,-0.012400
0.25,1.941667,0.047811,-0.002237
0.25,1.950000,0.047810,-0.008467
0.25,1.958333,0.047784,-0.016931
0.25,1.966667,0.047691,-0.023999
0.25,1.975000,0.047751,-0.013857
0.25,1.983333,0.047698,-0.015737
0.25,1.991667,0.047771,-0.011805
0.25,2.000000,0.047812,-0.004041
0.25,2.008333,0.047820,-0.012244
0.25,2.016667,0.047795,-0.012073
0.25,2.025000,0.047826,-0.000547
0.25,2.033333,0.047843,-0.008751
0.25,2.041667,0.047770,-0.018083
0.25,2.050000,0.047812,-0.012781
0.25,2.058333,0.047807,-0.008748
0.25,2.066667,0.047716,-0.022101
0.25,2.075000,0.047758,-0.014190
0.25,2.083333,0.047732,-0.017325
0.25,2.091667,0.047746,-0.010259
0.25,2.100000,0.047811,0.004308
0.25,2.108333,0.047872,-0.001688
0.25,2.116667,0.047789,-0.018506
0.25,2.125000,0.047745,-0.019413
0.25,2.133333,0.047739,-0.020155
0.25,2.141667,0.047761,-0.013016
0.25,2.150000,0.047720,-0.012820
0.25,2.158333,0.047827,0.003930
0.25,2.166667,0.047800,-0.010976
0.25,2.175000,0.047862,-0.000684
0.25,2.183333,0.047870,-0.005857
0.25,2.191667,0.047842,-0.011510
0.25,2.200000,0.047771,-0.017012
0.25,2.208333,0.047719,-0.018686
0.25,2.216667,0.047787,-0.011576
0.25,2.225000,0.047744,-0.018133
0.25,2.233333,0.047792,-0.015544
0.25,2.241667,0.047754,-0.009929
0.25,2.250000,0.047818,0.000297
0.25,2.258333,0.047850,-0.002348
0.25,2.266667,0.047831,-0.009465
0.25,2.275000,0.047793,-0.010395
0.25,2.283333,0.047782,-0.015116
0.25,2.291667,0.047781,-0.011459
0.25,2.300000,0.047750,-0.014787
0.25,2.308333,0.047848,-0.006898
0.25,2.316667,0.047798,-0.015319
0.25,2.325000,0.047850,-0.001135
0.25,2.333333,0.047916,0.003952
0.25,2.341667,0.047829,-0.014376
0.25,2.350000,0.047831,-0.010580
0.25,2.358333,0.047818,-0.015872
0.25,2.366667,0.047766,-0.015858
0.25,2.375000,0.047834,-0.010266
0.25,2.383333,0.047780,-0.015297
0.25,2.391667,0.047847,-0.005303
0.25,2.400000,0.047851,-0.006606
0.25,2.408333,0.047846,-0.008050
0.25,2.416667,0.047860,-0.004112
0.25,2.425000,0.047822,-0.010515
0.25,2.433333,0.047800,-0.015386
0.25,2.441667,0.047790,-0.012936
0.25,2.450000,0.047806,-0.014505
0.25,2.458333,0.047778,-0.013363
0.25,2.466667,0.047800,-0.008101
0.25,2.475000,0.047826,-0.010799
0.25,2.483333,0.047837,-0.006491
0.25,2.491667,0.047841,-0.002257
0.25,2.500000,0.047887,-0.000542
0.25,2.508333,0.047839,-0.011823
0.25,2.516667,0.047727,-0.025468
0.25,2.525000,0.047758,-0.017263
0.25,2.533333,0.047756,-0.008209
0.25,2.541667,0.047855,-0.006508
0.25,2.550000,0.047803,-0.016685
0.25,2.558333,0.047774,-0.011860
0.25,2.566667,0.047819,0.002406
0.25,2.575000,0.047857,-0.003095
0.25,2.583333,0.047806,-0.014757
0.25,2.591667,0.047720,-0.024049
0.25,2.600000,0.047827,-0.002066
0.25,2.608333,0.047812,-0.014604
0.25,2.616667,0.047825,-0.009642
0.25,2.625000,0.047863,-0.004572
0.25,2.633333,0.047759,-0.016438
0.25,2.641667,0.047877,0.003855
0.25,2.650000,0.047860,-0.003280
0.25,2.658333,0.047830,-0.007174
0.25,2.666667,0.047782,-0.017165
0.25,2.675000,0.047756,-0.022090
0.25,2.683333,0.047716,-0.014266
0.25,2.691667,0.047677,-0.021656
0.25,2.700000,0.047826,-0.006621
0.25,2.708333,0.047718,-0.020507
0.25,2.716667,0.047767,-0.001671
0.25,2.725000,0.047824,-0.002691
0.25,2.733333,0.047861,-0.001542
0.25,2.741667,0.047817,-0.012502
0.25,2.750000,0.047806,-0.013435
0.25,2.758333,0.047739,-0.020087
0.25,2.766667,0.047787,-0.015267
0.25,2.775000,0.047710,-0.018618
0.25,2.783333,0.047724,-0.012688
0.25,2.791667,0.047768,-0.012528
0.25,2.800000,0.047842,0.007057
0.25,2.808333,0.047859,-0.004832
0.25,2.816667,0.047846,-0.009296
0.25,2.825000,0.047816,-0.012257
0.25,2.833333,0.047825,-0.011934
0.25,2.841667,0.047818,-0.010224
0.25,2.850000,0.047825,-0.008001
0.25,2.858333,0.047831,-0.007964
0.25,2.866667,0.047872,-0.003561
0.25,2.875000,0.047856,-0.006837
0.25,2.883333,0.047857,-0.004025
0.25,2.891667,0.047808,-0.013740
0.25,2.900000,0.047789,-0.015849
0.25,2.908333,0.047740,-0.019547
0.25,2.916667,0.047761,-0.014356
0.25,2.925000,0.047779,-0.013521
0.25,2.933333,0.047752,-0.019084
0.25,2.941667,0.047769,-0.014449
0.25,2.950000,0.047839,-0.001359
0.25,2.958333,0.047903,0.007194
0.25,2.966667,0.047861,-0.006860
0.25,2.975000,0.047789,-0.017976
0.25,2.983333,0.047680,-0.021903
0.25,2.991667,0.047714,-0.020241
0.25,3.000000,0.047701,-0.019221
0.25,3.008333,0.047726,-0.011682
0.25,3.016667,0.047782,-0.011406
0.25,3.025000,0.047841,0.003658
0.25,3.033333,0.047807,-0.008673
0.25,3.041667,0.047814,-0.007189
0.25,3.050000,0.047831,-0.007782
0.25,3.058333,0.047819,-0.010080
0.25,3.066667,0.047786,-0.015960
0.25,3.075000,0.047821,-0.008338
0.25,3.083333,0.047777,-0.017441
0.25,3.091667,0.047764,-0.017955
0.25,3.100000,0.047759,-0.014935
0.25,3.108333,0.047817,-0.003832
0.25,3.116667,0.047877,0.004462
0.25,3.125000,0.047804,-0.015791
0.25,3.133333,0.047805,-0.005604
0.25,3.141667,0.047768,-0.019903
0.25,3.150000,0.047692,-0.018957
0.25,3.158333,0.047793,-0.005377
0.25,3.166667,0.047759,-0.017663
0.25,3.175000,0.047728,-0.013781
0.25,3.183333,0.047799,-0.005757
0.25,3.191667,0.047878,0.004924
0.25,3.200000,0.047816,-0.013375
0.25,3.208333,0.047848,-0.001345
0.25,3.216667,0.047741,-0.019635
0.25,3.225000,0.047771,-0.016684
0.25,3.233333,0.047758,-0.006782
0.25,3.241667,0.047804,-0.008443
0.25,3.250000,0.047802,-0.016434
0.25,3.258333,0.047820,-0.006572
0.25,3.266667,0.047788,-0.010360
0.25,3.275000,0.047827,-0.006683
0.25,3.283333,0.047815,-0.009688
0.25,3.291667,0.047803,-0.010079
0.25,3.300000,0.047805,-0.014192
0.25,3.308333,0.047818,-0.008992
0.25,3.316667,0.047743,-0.019493
0.25,3.325000,0.047787,-0.010957
0.25,3.333333,0.047802,-0.009673
0.25,3.341667,0.047800,-0.011497
0.25,3.350000,0.047876,0.000383
0.25,3.358333,0.047822,-0.012040
0.25,3.366667,0.047824,-0.010502
0.25,3.375000,0.047776,-0.017603
0.25,3.383333,0.047782,-0.013855
0.25,3.391667,0.047766,-0.007040
0.25,3.400000,0.047738,-0.020355
0.25,3.408333,0.047790,-0.011156
0.25,3.416667,0.047840,-0.005014
0.25,3.425000,0.047891,-0.000099
0.25,3.433333,0.047873,-0.007252
0.25,3.441667,0.047790,-0.014534
0.25,3.450000,0.047793,-0.014139
0.25,3.458333,0.047833,-0.010760
0.25,3.466667,0.047779,-0.019507
0.25,3.475000,0.047739,-0.010425
0.25,3.483333,0.047780,-0.017136
0.25,3.491667,0.047725,-0.016860
0.25,3.500000,0.047793,-0.002458
0.25,3.508333,0.047851,-0.006526
0.25,3.516667,0.047860,-0.007027
0.25,3.525000,0.047807,-0.013816
0.25,3.533333,0.047718,-0.018401
0.25,3.541667,0.047722,-0.015412
0.25,3.550000,0.047753,-0.013680
0.25,3.558333,0.047858,-0.004081
0.25,3.566667,0.047786,-0.016989
0.25,3.575000,0.047794,-0.013411
0.25,3.583333,0.047847,-0.001228
0.25,3.591667,0.047863,-0.002876
0.25,3.600000,0.047834,-0.014133
0.25,3.608333,0.047856,-0.007462
0.25,3.616667,0.047858,-0.009414
0.25,3.625000,0.047898,-0.002260
0.25,3.633333,0.047781,-0.019744
0.25,3.641667,0.047775,-0.013841
0.25,3.650000,0.047765,-0.008082
0.25,3.658333,0.047767,-0.007165
0.25,3.666667,0.047844,-0.002722
0.25,3.675000,0.047824,-0.008195
0.25,3.683333,0.047809,-0.007703
0.25,3.691667,0.047822,-0.015303
0.25,3.700000,0.047779,-0.019373
0.25,3.708333,0.047821,-0.012011
0.25,3.716667,0.047824,-0.006196
0.25,3.725000,0.047779,-0.014439
0.25,3.733333,0.047826,0.001175
0.25,3.741667,0.047894,-0.000252
0.25,3.750000,0.047805,-0.014237
0.25,3.758333,0.047864,0.000770
0.25,3.766667,0.047830,-0.011191
0.25,3.775000,0.047788,-0.010448
0.25,3.783333,0.047787,-0.011455
0.25,3.791667,0.047834,-0.008935
0.25,3.800000,0.047803,-0.013888
0.25,3.808333,0.047790,-0.006806
0.25,3.816667,0.047825,-0.001419
0.25,3.825000,0.047845,-0.007717
0.25,3.833333,0.047834,-0.004893
0.25,3.841667,0.047823,-0.009742
0.25,3.850000,0.047762,-0.019674
0.25,3.858333,0.047783,-0.010900
0.25,3.866667,0.047750,-0.018472
0.25,3.875000,0.047850,-0.005534
0.25,3.883333,0.047823,-0.010939
0.25,3.891667,0.047817,-0.003045
0.25,3.900000,0.047805,-0.014904
0.25,3.908333,0.047841,-0.009457
0.25,3.916667,0.047881,-0.001274
0.25,3.925000,0.047865,-0.009517
0.25,3.933333,0.047799,-0.016248
0.25,3.941667,0.047792,-0.009591
0.25,3.950000,0.047771,-0.016629
0.25,3.958333,0.047788,-0.011754
0.25,3.966667,0.047836,-0.000702
0.25,3.975000,0.047832,-0.004493
0.25,3.983333,0.047797,-0.015445
0.25,3.991667,0.047786,-0.010205
0.25,4.000000,0.047759,-0.016588
0.25,4.008333,0.047761,-0.016242
0.25,4.016667,0.047787,-0.013625
0.25,4.025000,0.047805,-0.012784
0.25,4.033333,0.047804,-0.005566
